carId,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Common,Crossover,Exotic,Factory Tuner,Hatchback,High-Performance,Hybrid,Luxury,Performance,City Preference,Highway Preference,Vehicle_Title_Partial
142,Porsche,911,2016,gasoline,560,6,AUTOMATED_MANUAL,AWD,2,Compact,Convertible,24,17,1715,194600,False,False,False,False,False,True,False,True,False,False,True,2016 Porsche 911 Convertible
143,Porsche,911,2017,gasoline,540,6,AUTOMATED_MANUAL,AWD,2,Compact,Coupe,29,20,1715,159200,False,False,False,False,False,True,False,True,False,False,True,2017 Porsche 911 Coupe
144,Porsche,911,2017,gasoline,370,6,MANUAL,AWD,2,Compact,Coupe,28,19,1715,108600,False,False,False,False,False,True,False,True,False,False,True,2017 Porsche 911 Coupe
145,Porsche,911,2017,gasoline,580,6,AUTOMATED_MANUAL,AWD,2,Compact,Convertible,28,20,1715,200400,False,False,False,False,False,True,False,True,False,False,True,2017 Porsche 911 Convertible
146,Porsche,911,2017,gasoline,420,6,MANUAL,RWD,2,Compact,Convertible,28,20,1715,115700,False,False,False,False,False,True,False,True,False,False,True,2017 Porsche 911 Convertible
147,Audi,A3,2015,diesel,150,4,AUTOMATED_MANUAL,FWD,4,Compact,Sedan,43,31,3105,35150,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A3 Sedan
148,Audi,A3,2015,gasoline,220,4,AUTOMATED_MANUAL,AWD,4,Compact,Sedan,33,24,3105,33200,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A3 Sedan
149,Audi,A3,2015,gasoline,170,4,AUTOMATED_MANUAL,FWD,2,Compact,Convertible,35,24,3105,44050,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A3 Convertible
150,Audi,A3,2016,gasoline,220,4,AUTOMATED_MANUAL,AWD,4,Compact,Sedan,33,24,3105,34200,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A3 Sedan
151,Audi,A3,2016,gasoline,220,4,AUTOMATED_MANUAL,AWD,2,Compact,Convertible,32,23,3105,39600,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A3 Convertible
152,Audi,A3,2016,diesel,150,4,AUTOMATED_MANUAL,FWD,4,Compact,Sedan,43,31,3105,33200,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A3 Sedan
153,Audi,A3,2017,gasoline,220,4,AUTOMATED_MANUAL,AWD,4,Compact,Sedan,35,26,3105,43150,False,False,False,False,False,False,False,True,False,True,False,2017 Audi A3 Sedan
154,Audi,A3,2017,gasoline,186,4,AUTOMATED_MANUAL,FWD,2,Compact,Convertible,34,25,3105,37600,False,False,False,False,False,False,False,True,False,True,False,2017 Audi A3 Convertible
155,Audi,A4 allroad,2017,gasoline,252,4,AUTOMATED_MANUAL,AWD,4,Midsize,Wagon,28,23,3105,51400,False,False,False,False,False,False,False,True,False,True,False,2017 Audi A4 allroad Wagon
156,Audi,A4,2015,gasoline,220,4,AUTOMATIC,AWD,4,Midsize,Sedan,31,22,3105,45000,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A4 Sedan
157,Audi,A4,2016,gasoline,220,4,MANUAL,AWD,4,Midsize,Sedan,32,22,3105,37000,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A4 Sedan
158,Audi,A4,2017,gasoline,252,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,33,25,3105,37300,False,False,False,False,False,False,False,True,True,True,False,2017 Audi A4 Sedan
159,Audi,A5,2016,gasoline,220,4,AUTOMATIC,AWD,2,Midsize,Coupe,31,22,3105,43800,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A5 Coupe
160,Audi,A5,2016,gasoline,220,4,AUTOMATIC,AWD,2,Midsize,Convertible,29,21,3105,47900,False,False,False,False,False,False,False,True,False,False,True,2016 Audi A5 Convertible
161,Audi,A5,2017,flex-fuel,220,4,MANUAL,AWD,2,Midsize,Coupe,32,23,3105,41200,False,False,False,False,False,False,False,True,False,True,False,2017 Audi A5 Coupe
162,Audi,A5,2017,flex-fuel,220,4,AUTOMATIC,AWD,2,Midsize,Convertible,21,15,3105,48600,False,False,False,False,False,False,False,True,False,False,True,2017 Audi A5 Convertible
163,Audi,A6,2015,diesel,240,6,AUTOMATIC,AWD,4,Midsize,Sedan,38,24,3105,58700,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A6 Sedan
164,Audi,A6,2015,gasoline,220,4,AUTOMATIC,AWD,4,Midsize,Sedan,29,20,3105,50450,False,False,False,False,False,False,False,True,False,False,True,2015 Audi A6 Sedan
165,Audi,A6,2016,gasoline,252,4,AUTOMATIC,AWD,4,Midsize,Sedan,32,22,3105,52100,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A6 Sedan
166,Audi,A6,2016,diesel,240,6,AUTOMATIC,AWD,4,Midsize,Sedan,38,25,3105,59500,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A6 Sedan
167,Audi,A6,2017,gasoline,252,4,AUTOMATIC,AWD,4,Midsize,Sedan,31,22,3105,53800,False,False,False,False,False,False,False,True,False,True,False,2017 Audi A6 Sedan
168,Audi,A7,2015,gasoline,310,6,AUTOMATIC,AWD,4,Large,Sedan,28,18,3105,65900,False,False,False,False,False,False,False,True,True,False,True,2015 Audi A7 Sedan
169,Audi,A7,2015,diesel,240,6,AUTOMATIC,AWD,4,Large,Sedan,38,24,3105,68300,False,False,False,False,False,False,False,True,False,True,False,2015 Audi A7 Sedan
170,Audi,A7,2016,diesel,240,6,AUTOMATIC,AWD,4,Large,Sedan,38,25,3105,70400,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A7 Sedan
171,Audi,A7,2016,gasoline,333,6,AUTOMATIC,AWD,4,Large,Sedan,30,20,3105,68300,False,False,False,False,False,False,False,True,True,False,True,2016 Audi A7 Sedan
172,Audi,A7,2017,gasoline,333,6,AUTOMATIC,AWD,4,Large,Sedan,29,21,3105,68800,False,False,False,False,False,False,False,True,True,False,True,2017 Audi A7 Sedan
173,Audi,A8,2016,diesel,240,6,AUTOMATIC,AWD,4,Large,Sedan,36,24,3105,85200,False,False,False,False,False,False,False,True,False,True,False,2016 Audi A8 Sedan
174,Audi,A8,2016,gasoline,500,12,AUTOMATIC,AWD,4,Large,Sedan,22,14,3105,137900,False,False,False,False,False,True,False,True,False,False,True,2016 Audi A8 Sedan
175,Audi,A8,2017,gasoline,450,8,AUTOMATIC,AWD,4,Large,Sedan,29,18,3105,91500,False,False,False,False,False,True,False,True,False,False,True,2017 Audi A8 Sedan
176,GMC,Acadia Limited,2017,gasoline,281,6,AUTOMATIC,FWD,4,Midsize,SUV,22,15,549,43850,False,True,False,False,False,False,False,False,False,False,True,2017 GMC Acadia Limited SUV
177,GMC,Acadia,2015,gasoline,281,6,AUTOMATIC,FWD,4,Midsize,SUV,24,17,549,33975,False,True,False,False,False,False,False,False,False,False,True,2015 GMC Acadia SUV
178,GMC,Acadia,2016,gasoline,281,6,AUTOMATIC,FWD,4,Midsize,SUV,22,15,549,36755,False,True,False,False,False,False,False,False,False,False,True,2016 GMC Acadia SUV
179,GMC,Acadia,2017,gasoline,194,4,AUTOMATIC,FWD,4,Midsize,SUV,26,21,549,38350,False,True,False,False,False,False,False,False,False,False,True,2017 GMC Acadia SUV
180,Hyundai,Accent,2014,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Hatchback,37,27,1439,17395,False,False,False,False,True,False,False,False,False,True,False,2014 Hyundai Accent Hatchback
181,Hyundai,Accent,2014,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Sedan,37,27,1439,15645,True,False,False,False,False,False,False,False,False,True,False,2014 Hyundai Accent Sedan
182,Hyundai,Accent,2015,gasoline,137,4,MANUAL,FWD,4,Compact,Sedan,38,27,1439,14745,True,False,False,False,False,False,False,False,False,True,False,2015 Hyundai Accent Sedan
183,Hyundai,Accent,2015,gasoline,137,4,MANUAL,FWD,4,Compact,Hatchback,38,27,1439,14995,False,False,False,False,True,False,False,False,False,True,False,2015 Hyundai Accent Hatchback
184,Hyundai,Accent,2016,gasoline,137,4,AUTOMATIC,FWD,4,Compact,Sedan,37,26,1439,15745,True,False,False,False,False,False,False,False,False,True,False,2016 Hyundai Accent Sedan
185,Hyundai,Accent,2016,gasoline,137,4,AUTOMATIC,FWD,4,Compact,Hatchback,37,26,1439,17495,False,False,False,False,True,False,False,False,False,True,False,2016 Hyundai Accent Hatchback
186,Honda,Accord Crosstour,2010,gasoline,271,6,AUTOMATIC,AWD,4,Midsize,Hatchback,25,17,2202,34020,False,True,False,False,True,False,False,False,False,False,True,2010 Honda Accord Crosstour Hatchback
187,Honda,Accord Crosstour,2011,gasoline,271,6,AUTOMATIC,FWD,4,Midsize,Hatchback,27,18,2202,29990,False,True,False,False,True,False,False,False,False,False,True,2011 Honda Accord Crosstour Hatchback
188,Honda,Accord Hybrid,2014,gasoline,195,4,AUTOMATIC,FWD,4,Midsize,Sedan,45,50,2202,31905,False,False,False,False,False,False,True,False,False,True,False,2014 Honda Accord Hybrid Sedan
189,Honda,Accord Hybrid,2015,gasoline,196,4,AUTOMATIC,FWD,4,Midsize,Sedan,45,50,2202,35055,False,False,False,False,False,False,True,False,False,True,False,2015 Honda Accord Hybrid Sedan
190,Honda,Accord Hybrid,2017,gasoline,212,4,AUTOMATIC,FWD,4,Midsize,Sedan,47,49,2202,29605,False,False,False,False,False,False,True,False,False,True,False,2017 Honda Accord Hybrid Sedan
191,Honda,Accord Plug-In Hybrid,2014,gasoline,196,4,AUTOMATIC,FWD,4,Midsize,Sedan,46,47,2202,39780,False,False,False,False,False,False,True,False,False,True,False,2014 Honda Accord Plug-In Hybrid Sedan
192,Honda,Accord,2015,gasoline,278,6,MANUAL,FWD,2,Midsize,Coupe,28,18,2202,30775,False,False,False,False,False,False,False,False,True,False,True,2015 Honda Accord Coupe
193,Honda,Accord,2015,gasoline,278,6,AUTOMATIC,FWD,4,Midsize,Sedan,34,21,2202,32270,True,False,False,False,False,False,False,False,False,False,True,2015 Honda Accord Sedan
194,Honda,Accord,2015,gasoline,185,4,MANUAL,FWD,4,Midsize,Sedan,34,24,2202,25030,True,False,False,False,False,False,False,False,False,True,False,2015 Honda Accord Sedan
195,Honda,Accord,2016,gasoline,278,6,AUTOMATIC,FWD,4,Midsize,Sedan,34,21,2202,32745,True,False,False,False,False,False,False,False,False,False,True,2016 Honda Accord Sedan
196,Honda,Accord,2016,gasoline,185,4,AUTOMATIC,FWD,2,Midsize,Coupe,35,26,2202,26850,True,False,False,False,False,False,False,False,False,True,False,2016 Honda Accord Coupe
197,Honda,Accord,2016,gasoline,189,4,MANUAL,FWD,4,Midsize,Sedan,34,23,2202,24265,True,False,False,False,False,False,False,False,False,True,False,2016 Honda Accord Sedan
198,Honda,Accord,2017,gasoline,189,4,AUTOMATIC,FWD,4,Midsize,Sedan,34,26,2202,26215,True,False,False,False,False,False,False,False,False,True,False,2017 Honda Accord Sedan
199,Honda,Accord,2017,gasoline,185,4,MANUAL,FWD,2,Midsize,Coupe,32,23,2202,24025,True,False,False,False,False,False,False,False,False,True,False,2017 Honda Accord Coupe
200,Honda,Accord,2017,gasoline,185,4,MANUAL,FWD,4,Midsize,Sedan,32,23,2202,22355,True,False,False,False,False,False,False,False,False,True,False,2017 Honda Accord Sedan
201,BMW,ActiveHybrid 5,2014,gasoline,335,6,AUTOMATIC,RWD,4,Large,Sedan,30,23,3916,61400,False,False,False,False,False,False,True,True,True,True,False,2014 BMW ActiveHybrid 5 Sedan
202,BMW,ActiveHybrid 5,2015,gasoline,335,6,AUTOMATIC,RWD,4,Large,Sedan,30,23,3916,61900,False,False,False,False,False,False,True,True,True,True,False,2015 BMW ActiveHybrid 5 Sedan
203,BMW,ActiveHybrid 5,2016,gasoline,335,6,AUTOMATIC,RWD,4,Large,Sedan,30,23,3916,62100,False,False,False,False,False,False,True,True,True,True,False,2016 BMW ActiveHybrid 5 Sedan
204,BMW,ActiveHybrid 7,2013,gasoline,350,6,AUTOMATIC,RWD,4,Large,Sedan,30,22,3916,84300,False,False,False,False,False,False,True,True,True,True,False,2013 BMW ActiveHybrid 7 Sedan
205,BMW,ActiveHybrid 7,2014,gasoline,350,6,AUTOMATIC,RWD,4,Large,Sedan,30,22,3916,84300,False,False,False,False,False,False,True,True,True,True,False,2014 BMW ActiveHybrid 7 Sedan
206,BMW,ActiveHybrid 7,2015,gasoline,335,6,AUTOMATIC,RWD,4,Large,Sedan,30,22,3916,84300,False,False,False,False,False,False,True,True,True,True,False,2015 BMW ActiveHybrid 7 Sedan
207,BMW,ActiveHybrid X6,2010,gasoline,480,8,AUTOMATIC,AWD,4,Midsize,SUV,19,17,3916,88900,False,True,False,False,False,False,True,True,True,False,True,2010 BMW ActiveHybrid X6 SUV
208,BMW,ActiveHybrid X6,2011,gasoline,480,8,AUTOMATIC,AWD,4,Midsize,SUV,19,17,3916,88900,False,True,False,False,False,False,True,True,True,False,True,2011 BMW ActiveHybrid X6 SUV
209,Audi,allroad,2014,gasoline,220,4,AUTOMATIC,AWD,4,Midsize,Wagon,27,20,3105,40700,False,False,False,False,False,False,False,True,False,False,True,2014 Audi allroad Wagon
210,Audi,allroad,2015,gasoline,220,4,AUTOMATIC,AWD,4,Midsize,Wagon,28,21,3105,44500,False,False,False,False,False,False,False,True,False,False,True,2015 Audi allroad Wagon
211,Audi,allroad,2016,gasoline,220,4,AUTOMATIC,AWD,4,Midsize,Wagon,28,21,3105,42700,False,False,False,False,False,False,False,True,False,False,True,2016 Audi allroad Wagon
212,BMW,ALPINA B6 Gran Coupe,2015,gasoline,540,8,AUTOMATIC,AWD,4,Large,Sedan,24,16,3916,117300,False,False,False,True,False,True,False,True,False,False,True,2015 BMW ALPINA B6 Gran Coupe Sedan
213,BMW,ALPINA B6 Gran Coupe,2016,gasoline,600,8,AUTOMATIC,AWD,4,Large,Sedan,24,15,3916,122200,False,False,False,True,False,True,False,True,False,False,True,2016 BMW ALPINA B6 Gran Coupe Sedan
214,BMW,ALPINA B6 Gran Coupe,2017,gasoline,600,8,AUTOMATIC,AWD,4,Large,Sedan,24,15,3916,122500,False,False,False,True,False,True,False,True,False,False,True,2017 BMW ALPINA B6 Gran Coupe Sedan
215,BMW,ALPINA B7,2014,gasoline,540,8,AUTOMATIC,AWD,4,Large,Sedan,24,16,3916,135200,False,False,False,True,False,True,False,True,False,False,True,2014 BMW ALPINA B7 Sedan
216,BMW,ALPINA B7,2015,gasoline,540,8,AUTOMATIC,RWD,4,Large,Sedan,25,16,3916,132200,False,False,False,True,False,True,False,True,False,False,True,2015 BMW ALPINA B7 Sedan
217,BMW,ALPINA B7,2017,gasoline,600,8,AUTOMATIC,AWD,4,Large,Sedan,24,16,3916,137000,False,False,False,True,False,True,False,True,False,False,True,2017 BMW ALPINA B7 Sedan
218,Nissan,Altima Hybrid,2010,gasoline,158,4,AUTOMATIC,FWD,4,Midsize,Sedan,33,35,2009,26780,False,False,False,False,False,False,True,False,False,True,False,2010 Nissan Altima Hybrid Sedan
219,Nissan,Altima Hybrid,2011,gasoline,198,4,AUTOMATIC,FWD,4,Midsize,Sedan,33,33,2009,26800,False,False,False,False,False,False,True,False,False,True,False,2011 Nissan Altima Hybrid Sedan
220,Nissan,Altima,2015,gasoline,182,4,AUTOMATIC,FWD,4,Midsize,Sedan,38,27,2009,22560,True,False,False,False,False,False,False,False,False,True,False,2015 Nissan Altima Sedan
221,Nissan,Altima,2016,gasoline,270,6,AUTOMATIC,FWD,4,Midsize,Sedan,32,22,2009,32090,False,False,False,False,False,False,False,False,True,True,False,2016 Nissan Altima Sedan
222,Nissan,Altima,2017,gasoline,179,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,27,2009,25460,True,False,False,False,False,False,False,False,False,True,False,2017 Nissan Altima Sedan
223,Mercedes-Benz,AMG GT,2016,gasoline,503,8,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,22,16,617,129900,False,False,True,True,False,True,False,True,False,False,True,2016 Mercedes-Benz AMG GT Coupe
224,Mercedes-Benz,AMG GT,2017,gasoline,503,8,AUTOMATIC,RWD,2,Compact,Coupe,22,16,617,131200,False,False,True,True,False,True,False,True,False,False,True,2017 Mercedes-Benz AMG GT Coupe
225,Nissan,Armada,2014,gasoline,317,8,AUTOMATIC,RWD,4,Large,SUV,19,13,2009,37590,False,False,False,False,False,False,False,False,False,False,True,2014 Nissan Armada SUV
226,Nissan,Armada,2015,gasoline,317,8,AUTOMATIC,RWD,4,Large,SUV,19,13,2009,50780,True,False,False,False,False,False,False,False,False,False,True,2015 Nissan Armada SUV
227,Nissan,Armada,2017,gasoline,390,8,AUTOMATIC,RWD,4,Large,SUV,19,14,2009,49650,True,False,False,False,False,False,False,False,False,False,True,2017 Nissan Armada SUV
228,Cadillac,ATS Coupe,2015,flex-fuel,321,6,AUTOMATIC,RWD,2,Compact,Coupe,28,18,1624,48165,False,False,False,False,False,True,False,True,False,False,True,2015 Cadillac ATS Coupe Coupe
229,Cadillac,ATS Coupe,2015,gasoline,272,4,AUTOMATIC,RWD,2,Compact,Coupe,31,21,1624,37995,False,False,False,False,False,False,False,True,True,False,True,2015 Cadillac ATS Coupe Coupe
230,Cadillac,ATS Coupe,2016,gasoline,272,4,AUTOMATIC,RWD,2,Compact,Coupe,31,22,1624,47605,False,False,False,False,False,False,False,True,True,True,False,2016 Cadillac ATS Coupe Coupe
231,Cadillac,ATS Coupe,2017,gasoline,272,4,AUTOMATIC,AWD,2,Compact,Coupe,30,22,1624,43395,False,False,False,False,False,False,False,True,True,True,False,2017 Cadillac ATS Coupe Coupe
232,Cadillac,ATS-V,2016,gasoline,464,6,MANUAL,RWD,2,Compact,Coupe,23,17,1624,62665,False,False,False,True,False,True,False,True,False,False,True,2016 Cadillac ATS-V Coupe
233,Cadillac,ATS-V,2016,gasoline,464,6,MANUAL,RWD,4,Compact,Sedan,23,17,1624,60465,False,False,False,True,False,True,False,True,False,False,True,2016 Cadillac ATS-V Sedan
234,Cadillac,ATS-V,2017,gasoline,464,6,MANUAL,RWD,2,Compact,Coupe,23,16,1624,62895,False,False,False,True,False,True,False,True,False,False,True,2017 Cadillac ATS-V Coupe
235,Cadillac,ATS-V,2017,gasoline,464,6,MANUAL,RWD,4,Compact,Sedan,23,16,1624,60695,False,False,False,True,False,True,False,True,False,False,True,2017 Cadillac ATS-V Sedan
236,Cadillac,ATS,2015,gasoline,272,4,AUTOMATIC,AWD,4,Compact,Sedan,28,20,1624,41340,False,False,False,False,False,False,False,True,True,False,True,2015 Cadillac ATS Sedan
237,Cadillac,ATS,2015,flex-fuel,321,6,AUTOMATIC,RWD,4,Compact,Sedan,28,18,1624,47615,False,False,False,False,False,True,False,True,False,False,True,2015 Cadillac ATS Sedan
238,Cadillac,ATS,2016,gasoline,335,6,AUTOMATIC,RWD,4,Midsize,Sedan,30,20,1624,41340,False,False,False,False,False,True,False,True,False,False,True,2016 Cadillac ATS Sedan
239,Cadillac,ATS,2017,gasoline,335,6,AUTOMATIC,RWD,4,Midsize,Sedan,30,20,1624,46995,False,False,False,False,False,True,False,True,False,False,True,2017 Cadillac ATS Sedan
240,Chevrolet,Avalanche,2010,flex-fuel,320,8,AUTOMATIC,RWD,4,Large,Pickup,21,15,1385,45815,False,True,False,False,False,False,False,False,False,False,True,2010 Chevrolet Avalanche Pickup
241,Chevrolet,Avalanche,2011,flex-fuel,320,8,AUTOMATIC,RWD,4,Large,Pickup,21,15,1385,39405,False,True,False,False,False,False,False,False,False,False,True,2011 Chevrolet Avalanche Pickup
242,Chevrolet,Avalanche,2012,flex-fuel,320,8,AUTOMATIC,RWD,4,Large,Pickup,21,15,1385,40195,False,True,False,False,False,False,False,False,False,False,True,2012 Chevrolet Avalanche Pickup
243,Toyota,Avalon Hybrid,2015,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,2031,37800,False,False,False,False,False,False,True,False,False,True,False,2015 Toyota Avalon Hybrid Sedan
244,Toyota,Avalon Hybrid,2016,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,2031,36650,False,False,False,False,False,False,True,False,False,True,False,2016 Toyota Avalon Hybrid Sedan
245,Toyota,Avalon Hybrid,2017,gasoline,200,4,AUTOMATIC,FWD,4,Midsize,Sedan,39,40,2031,42550,False,False,False,False,False,False,True,False,False,True,False,2017 Toyota Avalon Hybrid Sedan
246,Toyota,Avalon,2015,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,31,21,2031,37170,False,False,False,False,False,False,False,False,True,False,True,2015 Toyota Avalon Sedan
247,Toyota,Avalon,2016,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,31,21,2031,37050,False,False,False,False,False,False,False,False,True,False,True,2016 Toyota Avalon Sedan
248,Toyota,Avalon,2017,gasoline,268,6,AUTOMATIC,FWD,4,Midsize,Sedan,30,21,2031,41050,False,False,False,False,False,False,False,False,True,False,True,2017 Toyota Avalon Sedan
249,Dodge,Avenger,2012,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Sedan,29,19,1851,25995,False,False,False,False,False,False,False,False,True,False,True,2012 Dodge Avenger Sedan
250,Dodge,Avenger,2012,gasoline,173,4,AUTOMATIC,FWD,4,Midsize,Sedan,31,20,1851,21495,True,False,False,False,False,False,False,False,False,False,True,2012 Dodge Avenger Sedan
251,Dodge,Avenger,2013,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Sedan,29,19,1851,25695,False,False,False,False,False,False,False,False,True,False,True,2013 Dodge Avenger Sedan
252,Dodge,Avenger,2013,gasoline,173,4,AUTOMATIC,FWD,4,Midsize,Sedan,29,21,1851,19795,False,False,False,False,False,False,False,False,False,False,True,2013 Dodge Avenger Sedan
253,Dodge,Avenger,2014,gasoline,173,4,AUTOMATIC,FWD,4,Midsize,Sedan,29,21,1851,20595,False,False,False,False,False,False,False,False,False,False,True,2014 Dodge Avenger Sedan
254,Dodge,Avenger,2014,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Sedan,29,19,1851,25795,False,False,False,False,False,False,False,False,True,False,True,2014 Dodge Avenger Sedan
255,Lamborghini,Aventador,2014,gasoline,700,12,AUTOMATED_MANUAL,AWD,2,Midsize,Convertible,16,10,1158,441600,False,False,True,False,False,True,False,False,False,False,True,2014 Lamborghini Aventador Convertible
